,codigo_centro,codigo_titulacion,nombre_titulacion,porcentaje_aprobados,creditos_aprobados,creditos_matriculados,anyo
868,13,m041,mu en psicologia de las organizaciones y del trabajo (07),0.8906797477224947,2542.0,2854.0,2016
869,15,m043,mu en urbanismo planeamiento y diseño urbano ,0.878714859437751,1094.0,1245.0,2016
870,302,m044,mu profesorado de eso y bachillerato f p y ede idiomas ,0.9660643081360821,22774.0,23574.0,2016
871,302,m048,mu en gestion de las tec de la informacion y de las comu,0.912621359223301,752.0,824.0,2016
872,18,m049,mu en actividad fisica y cdad de vida de perso adultas y mayo,0.8469713071200851,797.0,941.0,2016
873,4,m050,mu en arqueologia (rd1393/07),0.7494736842105263,1424.0,1900.0,2016
874,15,m051,mu en arquitectura y patrimonio historico (rd1393/07),0.800383877159309,2085.0,2605.0,2016
875,21,m052,mu en arte: idea y produccion (rd1393/07),0.7213822894168467,668.0,926.0,2016
876,302,m056,mu en ciencia y tecnologia de nuevos materiales (rd1393/07),0.9293577981651376,1013.0,1090.0,2016
877,1,m060,mu en consultoria economica y analisis aplicado (rd1393/07),0.8701126573889993,1313.0,1509.0,2016
878,20,m061,mu en derecho constitucional (rd1393/07),0.84375,1458.0,1728.0,2016
879,20,m062,mu en derecho publico (rd1393/07),0.8530701754385965,778.0,912.0,2016
880,7,m063,mu en direccion y planificacion del turismo (rd1393/07),0.7982740021574973,1480.0,1854.0,2016
881,18,m064,mu en direccion evaluacion y calidad de las instituciones de for,0.8619582664526485,1074.0,1246.0,2016
882,23,m066,mu en instalaciones y diseño de productos (rd1393/07),0.8138297872340425,612.0,752.0,2016
883,4,m067,mu en documentos y libros archivos y bibliotecas ,0.8477112676056338,1926.0,2272.0,2016
884,1,m068,mu en economia y desarrollo (rd1393/07),0.7216117216117216,394.0,546.0,2016
885,16,m070,mu en endel español como l extranjera y de otras l modernas ,0.8896515311510031,1685.0,1894.0,2016
886,2,m071,mu en escritura creativa (rd1393/07),0.748281332628239,1415.0,1891.0,2016
887,13,m073,mu en estudios avanzados en cerebro y conducta ,0.918,2295.0,2500.0,2016
888,1,m074,mu en estudios avanzados en direccion de empresas,0.7180589680589681,1169.0,1628.0,2016
889,22,m075,mu en estudios avanzados en quimica (rd1393/07),0.8833333333333333,848.0,960.0,2016
890,16,m076,mu en estudios hispanicos superiores (rd1393/07),0.9158016147635525,1588.0,1734.0,2016
891,6,m082,mu en fisica nuclear (master interuniversitario) (rd1393/07),0.7317073170731707,720.0,984.0,2016
892,302,m083,mu en fisiologia y neurociencia (rd1393/07),0.8820058997050148,1495.0,1695.0,2016
893,1,m085,mu en gestion estrategica y negocios internacionales ,0.8138528138528138,1504.0,1848.0,2016
894,98,m086,mu en gestion integral de la edificacion (rd1393/07),0.7768595041322314,752.0,968.0,2016
895,8,m087,mu en gestion y desarrollo de recursos humanos,0.8686818632309217,1753.0,2018.0,2016
896,2,m088,mu en guion narrativa y creatividad audiovisual (rd1393/07),0.9508771929824561,1626.0,1710.0,2016
897,3,m089,mu en ingenieria de computadores y redes (rd1393/07),0.8205128205128205,384.0,468.0,2016
898,3,m090,mu en ingenieria y tecnologia del software (rd1393/07),0.7928994082840237,804.0,1014.0,2016
899,13,m092,mu en intervencion y mediacion familiar (rd1393/07),0.9096605744125327,1742.0,1915.0,2016
900,3,m095,mu en logica computacion e inteligencia artificial ,0.705685618729097,1266.0,1794.0,2016
901,6,m099,mu en microelectronica: dño y appsde sistemas m/nano,0.5,564.0,1128.0,2016
902,11,m100,mu en nuevas tendencias asistenciales en ciencias de la salud,0.8377618005626758,2680.0,3199.0,2016
903,4,m103,mu en patrimonio artistico andaluz y su proy iberoamericana ,0.8695652173913043,880.0,1012.0,2016
904,13,m104,mu en psi de la edu avances en inter psicoedu y ne esp,0.8940427467030468,1966.0,2199.0,2016
905,13,m105,mu en psicologia de la intervencion social y comunitaria,0.832258064516129,1806.0,2170.0,2016
906,20,m106,mu en relaciones juridico-privadas (rd1393/07),0.7777777777777778,140.0,180.0,2016
907,98,m107,mu en seguridad integral en edificacion (rd1393/07),0.927743086529884,1560.0,1681.5,2016
908,23,m108,mu en seguridad integral en la industria y prev rrll,0.8757300454250486,2699.0,3082.0,2016
909,16,m112,mu en traduccion e interculturalidad (rd1393/07),0.8624338624338624,1304.0,1512.0,2016
910,8,m113,mu en ciencias del trabajo (rd1393/2007),0.6312217194570136,279.0,442.0,2016
911,2,m114,mu en comunicacion institucional y politica (rd1393/2007),0.8654970760233918,1776.0,2052.0,2016
912,12,m115,mu en filosofia y cultura moderna (rd1393/2007),0.8735294117647059,891.0,1020.0,2016
913,4,m117,mu en antropologia: gestion de la diver cul el patr y el des ,0.7467532467532467,1150.0,1540.0,2016
914,4,m121,mu en estudios americanos (rd1393/2007),0.9,1782.0,1980.0,2016
915,20,m122,mu en abogacia (rd 1393/2007),0.9840542521994134,5369.0,5456.0,2016
916,20,m123,mu en asesoria juridico-mercantil fiscal y laboral ,0.8842281879194631,1054.0,1192.0,2016
917,8,m125,mu en consultoria laboral,0.8709677419354839,1296.0,1488.0,2016
918,302,m126,mu en estudios europeos (2012) rd 1393/2007,0.7638668779714739,482.0,631.0,2016
919,14,m127,mu en investigacion medica: clinica y experimental ,0.8494271685761048,2076.0,2444.0,2016
920,13,m133,mu en migraciones internacionales salud y bienestar: modelos y estrategias de intervencion,0.8923556942277691,1144.0,1282.0,2016
921,19,m134,mu en especializacion profesional en farmacia,0.8772298006295908,1672.0,1906.0,2016
922,4,m135,m u en estudios historicos avanzados,0.8444632290786137,1998.0,2366.0,2016
923,5,m136,mu en biologia avanzada: investigacion y aplicacion,0.8387096774193549,1430.0,1705.0,2016
924,16,m137,mu en estudios lingüisticos literarios y culturales por la us,0.849624060150376,2260.0,2660.0,2016
925,18,m138,mu en psicopedagogia,0.9523262492820218,3316.0,3482.0,2016
926,18,m139,mu en neceducespecy atena la divad en la escuela por la us ,0.950354609929078,1608.0,1692.0,2016
927,13,m141,mu en psicologia general sanitaria por la universidad de sevilla,0.9135180520570949,3264.0,3573.0,2016
928,45,m142,mu en ingenieria de telecomunicacion por la u de sevilla ,0.7832345469940728,1850.0,2362.0,2016
929,45,m143,mu en ingenieria aeronautica por la universidad de sevilla ,0.8594027202838557,5813.0,6764.0,2016
930,45,m144,mu en ingenieria quimica por la universidad de sevilla,0.9390243902439024,1617.0,1722.0,2016
931,45,m145,mu en ingenieria de caminos canales y puertos por la u s,0.6885868478912652,3445.0,5003.0,2016
932,45,m146,mu en ingenieria industrial por la universidad de sevilla,0.7369102641391475,16502.0,22393.5,2016
933,3,m147,mu en ingenieria informatica,1.0,738.0,738.0,2016
934,23,m148,mu en tecnologia e industria alimentaria por la us,0.8568627450980392,1311.0,1530.0,2016
935,302,m149,mu en sist inteligentes en ener y transporte por la usy la um,0.8709677419354839,324.0,372.0,2016
936,9,m150,master universitario en ingenieria agronomica,0.8926174496644296,2128.0,2384.0,2016
937,15,m153,mu en arquitectura ,0.7660818713450293,1703.0,2223.0,2016
938,1,m154,master universitario en auditoria y contabilidad superior,0.8736842105263158,1826.0,2090.0,2016
939,45,m155,mu en diseño avanzado en ingenieria mecanica ,0.6244274809160305,409.0,655.0,2016
940,18,m156,mu en formacion y orientacion para el trabajo,0.9203296703296703,1340.0,1456.0,2016
941,302,m157,master universitario genetica molecular y biotecnologia,0.9731543624161074,1740.0,1788.0,2016
942,4,m158,m u en gestion del territorio instrumentos y tecnicas de intervenc ,0.7785714285714286,327.0,420.0,2016
943,45,m159,mu en ingenieria ambiental,0.8793019873969947,1814.0,2063.0,2016
944,45,m160,mu en ingenieria electronica robotica y automatica ,0.7159559834938102,1041.0,1454.0,2016
945,302,m161,master universitario en investigacion biomedica,0.9281553398058252,1912.0,2060.0,2016
946,17,m162,master universitario en matematicas,0.8385269121813032,888.0,1059.0,2016
947,45,m163,mu en organizacion industrial y gestion de empresas ,0.7275985663082437,1218.0,1674.0,2016
948,45,m164,mu en sistemas de energia electrica ,0.8269565217391305,951.0,1150.0,2016
949,45,m165,mu en sistemas de energia termica ,0.7469553450608931,552.0,739.0,2016
950,15,m166,mu en ciudad y arquitectura sostenibles ,0.8021929824561403,914.5,1140.0,2016
951,10,m167,mu en odontologia infantil ortodoncia y odontologia comunitaria,0.9833333333333333,354.0,360.0,2016
952,10,m168,mu en odontologia medico-quirurgica e integral,0.9571428571428572,402.0,420.0,2016
953,15,m169,mu en innovacion en arquitectura: tecnologia y diseño ,0.6046511627906976,1040.0,1720.0,2016
954,1,151,grado en administracion y direccion de empresas,0.5982474379919798,,,2015
955,5,153,grado en biologia,0.7232150957089721,,,2015
956,18,154,grado en ciencias de la actividad fisica y del deporte,0.9001839926402944,,,2015
957,20,155,grado en derecho,0.6937331204289628,,,2015
958,1,156,grado en economia,0.6246648793565683,,,2015
959,11,157,grado en enfermeria,0.8730087250211089,,,2015
960,19,158,grado en farmacia,0.7018924643027943,,,2015
961,16,159,grado en filologia hispanica,0.636480686695279,,,2015
962,12,160,grado en filosofia,0.6985573272589218,,,2015
963,7,161,grado en finanzas y contabilidad,0.548373128788816,,,2015
964,6,162,grado en fisica,0.5785634118967452,,,2015
965,11,163,grado en fisioterapia,0.8430802603036877,,,2015
966,4,164,grado en geografia y gestion del territorio,0.6501469970600589,,,2015
967,20,165,grado en gestion y administracion publica,0.7628398791540786,,,2015
968,4,166,grado en historia,0.6806784660766961,,,2015
969,4,167,grado en historia del arte,0.6367975365665897,,,2015
970,98,168,grado en ciencia y tecnologia de edificacion,0.5541272430668842,,,2015
971,17,171,grado en matematicas,0.6101298148542244,,,2015
972,14,172,grado en medicina,0.8959720588871539,,,2015
973,10,173,grado en odontologia,0.8478642480983031,,,2015
974,18,174,grado en pedagogia,0.9184203689269941,,,2015
975,11,175,grado en podologia,0.8340328119038535,,,2015
976,13,176,grado en psicologia,0.8769807462940876,,,2015
977,22,177,grado en quimica,0.5929057846292001,,,2015
978,8,178,grado en relaciones laborales y recursos humanos,0.6665250185913099,,,2015
979,7,179,grado en turismo,0.709876055893266,,,2015
980,1,180,grado en marketing e investigacion de mercados,0.6860415782774714,,,2015
981,16,181,grado en estudios arabes e islamicos,0.6148955495004541,,,2015
982,16,182,grado en estudios franceses,0.6307626023265833,,,2015
983,16,183,grado en estudios ingleses,0.6646367370060898,,,2015
984,16,184,grado en filologia clasica,0.6378205128205128,,,2015
985,16,185,grado en lengua y literatura alemanas,0.6545346062052506,,,2015
986,4,188,grado en antropologia social y cultural,0.6661863592699327,,,2015
987,21,190,grado en bellas artes,0.8939553022348883,,,2015
988,2,192,grado en comunicacion audiovisual,0.8782731776362349,,,2015
989,21,193,grado en conservacion y restauracion de bienes culturales,0.8659691081215745,,,2015
990,18,194,grado en educacion infantil,0.9643281807372176,,,2015
991,18,195,grado en educacion primaria,0.8776556387517037,,,2015
992,17,196,grado en estadistica,0.5652173913043478,,,2015
993,45,197,grado en ingenieria aeroespacial,0.6765363347582258,,,2015
994,9,198,grado en ingenieria agricola,0.5287572296761692,,,2015
995,45,199,grado en ingenieria de las tecnologias de telecomunicacion,0.55206460549972,,,2015
996,23,200,grado en ingenieria electrica,0.5190639499697398,,,2015
997,23,201,grado en ingenieria electronica industrial,0.4606076210092688,,,2015
998,23,202,grado en ingenieria en diseño industrial y desarrollo del producto,0.5552320451738133,,,2015
999,45,203,grado en ingenieria de tecnologias industriales,0.6472610734978882,,,2015
1000,3,204,grado en ingenieria informatica-ingenieria de computadores,0.42379679144385024,,,2015
1001,3,205,grado en ingenieria informatica-ingenieria del software,0.6039823008849557,,,2015
1002,3,206,grado en ingenieria informatica-tecnologias informaticas,0.4793696869168567,,,2015
1003,23,207,grado en ingenieria mecanica,0.5444022770398482,,,2015
1004,45,208,grado en ingenieria quimica,0.56326081834603,,,2015
1005,23,209,grado en ingenieria quimica industrial,0.526137645731478,,,2015
1006,2,210,grado en periodismo,0.8314189944134078,,,2015
1007,2,211,grado en publicidad y relaciones publicas,0.8868836022240452,,,2015
1008,14,217,grado en biomedicina basica y experimental,0.886322463768116,,,2015
1009,20,218,grado en criminologia,0.945428434657731,,,2015
1010,12,219,grado en estudios de asia oriental por la unvde sevilla y la unvde malaga,0.8370607028753994,,,2015
1011,45,221,grado en ingenieria de la energia por la un de sevilla y la un de malaga,0.6649035165050445,,,2015
1012,6,222,grado en ingenieria de materiales,0.5905153746210481,,,2015
1013,19,223,grado en optica y optometria,0.8605274921770228,,,2015
1014,5,224,grado en bioquimica por la universidad de sevilla y universidad de malaga,0.8958143767060964,,,2015
1015,45,225,grado en ingenieria civil,0.6144786432160804,,,2015
1016,3,226,grado en ingenieria de la salud por la univ de malaga y la univde sevilla,0.6864924401722239,,,2015
1017,45,227,grado en ingenieria de organizacion industrial por la u malaga y usevilla,0.7150495903406641,,,2015
1018,45,228,grado en ingenieria electronica robotica y mecatronica (uma-us),0.7116378889864403,,,2015
1019,15,233,grado en fundamentos de arquitectura,0.7663716814159292,,,2015
1020,4,242,grado en arqueologia por la unv de granada unv de jaen y unvde sevilla,0.7149950347567031,,,2015
1021,2,m036,m u en comunicacion y cultura,0.7917910447761194,,,2015
1022,302,m037,m u en artes del espectaculo vivo,0.8449304174950298,,,2015
1023,302,m039,m u en estudios de genero y desarrollo profesional,0.8295739348370927,,,2015
1024,15,m040,m u en peritacion y reparacion de edificios,0.7228915662650602,,,2015
1025,13,m041,m u en psicologia de las organizaciones y del trabajo,0.8316831683168316,,,2015
1026,15,m042,m u en innovacion en arquitectura: tecnologia y diseño,0.639344262295082,,,2015
1027,15,m043,m u en urbanismo planeamiento y diseño urbano,0.8373493975903614,,,2015
1028,302,m044,m u en profesorado de eso y bachillerato fp y eidiomas,0.9694521585458218,,,2015
1029,302,m048,m u en gestion de las tecnologias de la informy de las com,0.9389312977099237,,,2015
1030,18,m049,m u en actividad fisica y calidad de vida de personas adul,0.8323881537492124,,,2015
1031,4,m050,m u en arqueologia,0.7419354838709677,,,2015
1032,15,m051,m u en arquitectura y patrimonio historico,0.821969696969697,,,2015
1033,21,m052,m u en arte: idea y produccion,0.7810499359795134,,,2015
1034,45,m054,m u en automatica robotica y telematica,0.7205240174672489,,,2015
1035,302,m056,m u en ciencia y tecnologia de nuevos materiales,0.9126984126984127,,,2015
1036,10,m058,m u en ciencias odontologicas,0.8192771084337349,,,2015
1037,15,m059,m u en ciudad y arquitectura sostenibles,0.7894736842105263,,,2015
1038,1,m060,m u en consultoria economica y analisis aplicado,0.8496598639455782,,,2015
1039,20,m061,m u en derecho constitucional,0.8191126279863481,,,2015
1040,20,m062,m u en derecho publico,0.7619047619047619,,,2015
1041,7,m063,m u en direccion y planificacion del turismo,0.8234972677595629,,,2015
1042,18,m064,m u en direccion evaluacion y calidad de las instituc de for,0.8225806451612904,,,2015
1043,45,m065,m u en diseño avanzado en ingenieria mecanica,0.7079953650057937,,,2015
1044,23,m066,m u en instalaciones y diseño de productos,0.6845329249617151,,,2015
1045,4,m067,m u en documentos y libros archivos y bibliotecas,0.8719367588932806,,,2015
1046,1,m068,m u en economia y desarrollo,0.8146718146718147,,,2015
1047,45,m069,m u en electronica tratamiento de señal y comunicaciones,0.6404494382022472,,,2015
1048,16,m070,m u en enseñanza del español como lengua extranjera y otras lengmod,0.9179954441913439,,,2015
1049,2,m071,m u en escritura creativa,0.8015075376884422,,,2015
1050,13,m073,m u en estudios avanzados en cerebro y conducta,0.9458917835671342,,,2015
1051,1,m074,m u en estudios avanzados en direccion de empresas,0.7116564417177914,,,2015
1052,22,m075,m u en estudios avanzados en quimica,0.9136690647482014,,,2015
1053,16,m076,m u en estudios hispanicos superiores,0.8971774193548387,,,2015
1054,6,m082,m u en fisica nuclear,0.7647058823529411,,,2015
1055,302,m083,m u en fisiologia y neurociencia,0.8973786949247072,,,2015
1056,1,m085,m u en gestion estrategica y negocios internacionales,0.7789150460593655,,,2015
1057,98,m086,m u en gestion integral de la edificacion,0.8271692745376956,,,2015
1058,8,m087,m u en gestion y desarrollo de recursos humanos,0.8786381109280615,,,2015
1059,2,m088,m u en guion narrativa y creatividad audiovisual,0.9342618384401115,,,2015
1060,3,m089,m u en ingenieria de computadores y redes,0.9142857142857143,,,2015
1061,3,m090,m u en ingenieria y tecnologia del software,0.8719211822660099,,,2015
1062,13,m092,m u en intervencion y mediacion familiar,0.8634969325153374,,,2015
1063,3,m095,m u en logica computacion e inteligencia artificial,0.6564885496183206,,,2015
1064,6,m099,m u en microelectronica: diseño y aplicaciones de sistemas,0.47560975609756095,,,2015
1065,11,m100,m u en nuevas tendencias asistenciales en cc de la salud,0.6596385542168675,,,2015
1066,4,m101,m u en ordenacion y gestion del desarrollo territorial y local,0.8095238095238095,,,2015
1067,45,m102,m u en organizacion industrial y gestion de empresas,0.785377358490566,,,2015
1068,4,m103,m u en patrimonio artistico andaluz y su proyeccion iberoameric,0.868421052631579,,,2015
1069,13,m104,m u en psicologia de la educacion avances en intervencion,0.8464223385689355,,,2015
1070,13,m105,m u en psicologia de la intervencion social y comunitaria,0.8609941027801179,,,2015
1071,20,m106,m u en relaciones juridico-privadas,0.7874659400544959,,,2015
1072,98,m107,m u en seguridad integral en edificacion,0.8427003658131028,,,2015
1073,23,m108,m u en seguridad integral en la industria y prevencion riesgos laborales,0.8357187305538271,,,2015
1074,45,m109,m u en sistemas de energia electrica,0.7216088328075709,,,2015
1075,45,m110,m u en sistemas de energia termica,0.6448753462603878,,,2015
1076,45,m111,m u en ingenieria ambiental,0.8369188063844553,,,2015
1077,16,m112,m u en traduccion e interculturalidad,0.8648648648648649,,,2015
1078,8,m113,m u en ciencias del trabajo,0.8095238095238095,,,2015
1079,2,m114,m u en comunicacion institucional y politica,0.78515625,,,2015
1080,12,m115,m u en filosofia y cultura moderna,0.935251798561151,,,2015
1081,18,m116,m u en formacion y orientacion profesional para el empleo,0.8809523809523809,,,2015
1082,4,m117,m u en antropologia: gestion de la diversidad cultural el paty el des,0.7491166077738516,,,2015
1083,4,m121,m u en estudios americanos,0.918918918918919,,,2015
1084,20,m122,m u en abogacia,0.9887788778877887,,,2015
1085,20,m123,m u en asesoria juridico-mercantil fiscal y laboral,0.771780705482363,,,2015
1086,8,m125,m u en consultoria laboral,0.8847352024922118,,,2015
1087,302,m126,m u en estudios europeos,0.8319148936170213,,,2015
1088,14,m127,m u en investigacion medica: clinica y experimental,0.7392857142857143,,,2015
1089,13,m133,m u en migraciones internacionales salud y bienestar: mod y est de inter,0.9038461538461539,,,2015
1090,19,m134,m u en especializacion profesional en farmacia,0.8895599654874892,,,2015
1091,4,m135,m u en estudios historicos avanzados,0.866852886405959,,,2015
1092,5,m136,m u en biologia avanzada: investigacion y aplicacion,0.8899082568807339,,,2015
1093,16,m137,m u en estudios lingüisticos literarios y culturales,0.7620253164556962,,,2015
1094,18,m138,m u en psicopedagogia,0.958904109589041,,,2015
1095,18,m139,m u en necesid educativas especiales y atencion a la diversen la escuela,0.961093585699264,,,2015
1096,13,m141,m u en psicologia general sanitaria,0.8754197059164062,,,2015
1097,45,m142,m u en ingenieria de telecomunicacion,0.7377341659232828,,,2015
1098,45,m143,m u en ingenieria aeronautica,0.8778625954198473,,,2015
1099,45,m144,m u en ingenieria quimica,0.9307128580946036,,,2015
1100,45,m145,m u en ingenieria de caminos canales y puertos,0.8170168067226891,,,2015
1101,45,m146,m u en ingenieria industrial,0.762667251590261,,,2015
1102,3,m147,m u en ingenieria informatica,0.9294117647058824,,,2015
1103,23,m148,m u en tecnologia e industria alimentaria,0.8597616865261228,,,2015
1104,302,m149,m u en sistemas inteligentes en energia y transporte (us y uma),0.6736111111111112,,,2015
1105,9,m150,m u en ingenieria agronomica,0.9434276206322796,,,2015
1106,15,m153,m u en arquitectura,0.9126637554585153,,,2015
1107,1,m154,m u en auditoria y contabilidad superior,0.8855072463768116,,,2015
1108,302,m157,m u en genetica molecular y biotecnologia,0.9701834862385321,,,2015
1109,302,m161,m u en investigacion biomedica,0.9824561403508771,,,2015
1110,17,m162,m u en matematicas,0.9064748201438849,,,2015
